"name","metascore","console","userscore","date","date.formatted","Genre","Publisher"
"FlatOut 2",73,"PS2",77,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 2",73,"PS2",77,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 2",73,"XBOX",72,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 2",73,"XBOX",72,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 2",76,"PC",87,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 2",76,"PC",87,"Aug 1, 2006",2006-08-01,"Racing","Empire Interactive"
"FlatOut 3: Chaos & Destruction",23,"PC",33,"Dec 13, 2011",2011-12-13,NA,NA
"FlatOut 4: Total Insanity",62,"PS4",66,"Mar 17, 2017",2017-03-17,NA,NA
"FlatOut 4: Total Insanity",66,"XONE",64,"Mar 17, 2017",2017-03-17,NA,NA
"FlatOut: Head On",74,"PSP",82,"Apr 4, 2008",2008-04-04,"Racing","Empire Interactive"
"FlatOut: Ultimate Carnage",79,"PC",76,"Aug 26, 2008",2008-08-26,"Racing","Empire Interactive"
"FlatOut: Ultimate Carnage",79,"PC",76,"Aug 26, 2008",2008-08-26,"Racing","Empire Interactive"
"FlatOut: Ultimate Carnage",80,"X360",85,"Oct 2, 2007",2007-10-02,"Racing","Empire Interactive"
"FlatOut: Ultimate Carnage",80,"X360",85,"Oct 2, 2007",2007-10-02,"Racing","Empire Interactive"
"Flight Simulator 2002",90,"PC",81,"Oct 19, 2001",2001-10-19,NA,NA
"Flight Simulator X: Acceleration",82,"PC",73,"Oct 23, 2007",2007-10-23,NA,NA
"FlingSmash",48,"WII",68,"Nov 7, 2010",2010-11-07,"Action","Nintendo"
"Flinthook",76,"PS4",72,"Apr 14, 2017",2017-04-14,NA,NA
"Flinthook",80,"PC",76,"Apr 18, 2017",2017-04-18,NA,NA
"Flip Wars",53,"Switch",52,"Jul 6, 2017",2017-07-06,NA,NA
"Flip's Twisted World",47,"WII",NA,"Oct 25, 2010",2010-10-25,"Platform","Unknown"
"Flipnic: Ultimate Pinball",64,"PS2",81,"Jul 13, 2005",2005-07-13,"Misc","Ubisoft"
"Flipnote Studio",93,"DS",84,"Aug 12, 2009",2009-08-12,NA,NA
"Flipper Critters",60,"DS",NA,"Oct 9, 2007",2007-10-09,"Simulation","Conspiracy Entertainment"
"Flipping Death",83,"Switch",73,"Aug 7, 2018",2018-08-07,NA,NA
"Flock!",71,"PS3",NA,"Apr 9, 2009",2009-04-09,NA,NA
"Flock!",65,"PC",44,"Apr 7, 2009",2009-04-07,NA,NA
"FLOCK!",68,"X360",48,"Apr 8, 2009",2009-04-08,NA,NA
"Flockers",66,"PC",53,"May 6, 2014",2014-05-06,NA,NA
"Flockers",65,"XONE",49,"Sep 19, 2014",2014-09-19,NA,NA
"Flockers",61,"PS4",45,"Sep 23, 2014",2014-09-23,NA,NA
"Floigan Bros. Episode 1",64,"DC",72,"Jul 30, 2001",2001-07-30,NA,NA
"Flood of Light",74,"Switch",NA,"Aug 23, 2018",2018-08-23,NA,NA
"Floor Kids",76,"Switch",74,"Dec 7, 2017",2017-12-07,NA,NA
"Flotilla",72,"PC",73,"Feb 26, 2010",2010-02-26,NA,NA
"flOw",71,"PS3",69,"Feb 22, 2007",2007-02-22,NA,NA
"flOw",71,"PS4",66,"Dec 17, 2013",2013-12-17,NA,NA
"Flow: Urban Dance Uprising",65,"PS2",NA,"Nov 15, 2005",2005-11-15,"Misc","Ubisoft"
"flower",91,"PS4",72,"Nov 15, 2013",2013-11-15,NA,NA
"flower",87,"PS3",86,"Feb 12, 2009",2009-02-12,NA,NA
"Flower, Sun, and Rain",54,"DS",71,"Jun 16, 2009",2009-06-16,"Adventure","Rising Star Games"
"Fluidity",86,"WII",85,"Dec 6, 2010",2010-12-06,NA,NA
"Fluidity: Spin Cycle",78,"3DS",66,"Dec 27, 2012",2012-12-27,NA,NA
"Flushed Away",43,"PS2",NA,"Oct 24, 2006",2006-10-24,"Platform","D3Publisher"
"Flushed Away",43,"PS2",NA,"Oct 24, 2006",2006-10-24,"Platform","D3Publisher"
"Fluster Cluck",37,"PS4",44,"Oct 21, 2014",2014-10-21,NA,NA
"FLY'N",80,"PC",77,"Nov 9, 2012",2012-11-09,NA,NA
"Flyhunter Origins",58,"VITA",NA,"Dec 9, 2014",2014-12-09,NA,NA
"Flywrench",78,"PS4",35,"Feb 14, 2017",2017-02-14,NA,NA
"Folklore",75,"PS3",82,"Oct 9, 2007",2007-10-09,"Role-Playing","Sony Computer Entertainment"
"Food Network: Cook or Be Cooked",53,"WII",68,"Nov 3, 2009",2009-11-03,"Misc","Namco Bandai Games"
"Football Genius - The Ultimate Quiz",61,"X360",NA,"Sep 30, 2009",2009-09-30,NA,NA
"Football Manager 2010",87,"PC",89,"Nov 3, 2009",2009-11-03,"Sports","Sega"
"Football Manager 2011",85,"PC",82,"Nov 4, 2010",2010-11-04,"Sports","Sega"
"Football Manager 2012",84,"PC",79,"Oct 20, 2011",2011-10-20,"Sports","Sega"
"Football Manager 2012",84,"PC",79,"Oct 20, 2011",2011-10-20,"Sports","Sega"
"Football Manager 2013",86,"PC",68,"Nov 1, 2012",2012-11-01,"Sports","Sega"
"Football Manager 2014",85,"PC",56,"Oct 30, 2013",2013-10-30,"Sports","Sega"
"Football Manager 2014",85,"PC",56,"Oct 30, 2013",2013-10-30,"Sports","Sega"
"Football Manager 2015",80,"PC",61,"Nov 7, 2014",2014-11-07,"Simulation","Sega"
"Football Manager 2016",81,"PC",69,"Nov 13, 2015",2015-11-13,"Simulation","Sega"
"Football Manager 2017",80,"PC",51,"Nov 4, 2016",2016-11-04,NA,NA
"Football Manager 2018",82,"PC",55,"Nov 10, 2017",2017-11-10,NA,NA
"Football Manager Classic 2014",67,"VITA",73,"Apr 11, 2014",2014-04-11,NA,NA
"Football Manager Handheld 2010",69,"PSP",69,"Dec 22, 2009",2009-12-22,"Sports","Sega"
"Football Manager Live",82,"PC",31,"Jan 23, 2009",2009-01-23,"Sports","Sega"
"Football Manager Touch 2018",77,"Switch",66,"Apr 13, 2018",2018-04-13,NA,NA
"Football Mogul 2007",45,"PC",60,"Dec 15, 2006",2006-12-15,NA,NA
"For Honor",79,"XONE",59,"Feb 14, 2017",2017-02-14,NA,NA
"For Honor",76,"PC",53,"Feb 13, 2017",2017-02-13,NA,NA
"For Honor",78,"PS4",61,"Feb 14, 2017",2017-02-14,NA,NA
"For the King",79,"PC",71,"Apr 19, 2018",2018-04-19,NA,NA
"FORCED",72,"PC",77,"Oct 24, 2013",2013-10-24,NA,NA
"FORCED SHOWDOWN",67,"PC",75,"Mar 29, 2016",2016-03-29,NA,NA
"Ford Bold Moves Street Racing",52,"PSP",NA,"Oct 17, 2006",2006-10-17,"Racing","Xplosiv"
"Ford Bold Moves Street Racing",50,"PS2",NA,"Sep 26, 2006",2006-09-26,"Racing","Xplosiv"
"Ford Bold Moves Street Racing",48,"PC",44,"Sep 25, 2006",2006-09-25,"Racing","Xplosiv"
"Ford Bold Moves Street Racing",44,"XBOX",NA,"Sep 25, 2006",2006-09-25,"Racing","Xplosiv"
"Ford Mustang: The Legend Lives",55,"XBOX",NA,"Apr 20, 2005",2005-04-20,"Racing","Take-Two Interactive"
"Ford Mustang: The Legend Lives",55,"XBOX",NA,"Apr 20, 2005",2005-04-20,"Racing","Take-Two Interactive"
"Ford Racing 2",62,"XBOX",NA,"Nov 3, 2003",2003-11-03,"Racing","Empire Interactive"
"Ford Racing 2",62,"XBOX",NA,"Nov 3, 2003",2003-11-03,"Racing","Empire Interactive"
"Ford Racing 3",58,"XBOX",NA,"Mar 22, 2005",2005-03-22,"Racing","Zoo Digital Publishing"
"Ford Racing 3",58,"XBOX",NA,"Mar 22, 2005",2005-03-22,"Racing","Zoo Digital Publishing"
"Ford Racing 3",58,"XBOX",NA,"Mar 22, 2005",2005-03-22,"Racing","Take-Two Interactive"
"Ford Racing 3",58,"XBOX",NA,"Mar 22, 2005",2005-03-22,"Racing","Take-Two Interactive"
"Ford Racing 3",50,"PS2",66,"Mar 22, 2005",2005-03-22,"Racing","Zoo Digital Publishing"
"Ford Racing 3",50,"PS2",66,"Mar 22, 2005",2005-03-22,"Racing","Zoo Digital Publishing"
"Ford Racing 3",50,"PS2",66,"Mar 22, 2005",2005-03-22,"Racing","Take-Two Interactive"
"Ford Racing 3",50,"PS2",66,"Mar 22, 2005",2005-03-22,"Racing","Take-Two Interactive"
"Forever Kingdom",64,"PS2",84,"Jan 21, 2002",2002-01-21,"Role-Playing","From Software"
"Forever Worlds - Enter the Unknown",31,"PC",53,"Apr 5, 2004",2004-04-05,NA,NA
"Forge",65,"PC",76,"Dec 4, 2012",2012-12-04,NA,NA
"Forgotten Realms: Demon Stone",72,"XBOX",66,"Nov 17, 2004",2004-11-17,"Action","Atari"
"Forgotten Realms: Demon Stone",72,"XBOX",66,"Nov 17, 2004",2004-11-17,"Action","Atari"
"Forgotten Realms: Demon Stone",69,"PC",65,"Dec 9, 2004",2004-12-09,"Action","Atari"
"Forgotten Realms: Demon Stone",69,"PC",65,"Dec 9, 2004",2004-12-09,"Action","Atari"
"Forgotten Realms: Demon Stone",71,"PS2",69,"Sep 14, 2004",2004-09-14,"Action","Atari"
"Forgotten Realms: Demon Stone",71,"PS2",69,"Sep 14, 2004",2004-09-14,"Action","Atari"
"Forgotton Anne",83,"XONE",74,"May 15, 2018",2018-05-15,NA,NA
"Forgotton Anne",76,"PC",84,"May 15, 2018",2018-05-15,NA,NA
"Forgotton Anne",78,"PS4",72,"May 15, 2018",2018-05-15,NA,NA
"FORM",81,"PC",NA,"Jun 1, 2017",2017-06-01,NA,NA
"Forma.8",78,"PS4",51,"Feb 23, 2017",2017-02-23,NA,NA
"Formula Fusion",58,"PC",76,"Jun 1, 2017",2017-06-01,NA,NA
"Formula One 2001",73,"PS2",60,"Sep 24, 2001",2001-09-24,"Racing","Sony Computer Entertainment"
"Formula One Championship Edition",74,"PS3",86,"Feb 27, 2007",2007-02-27,NA,NA
"Forsaken World",69,"PC",50,"Mar 22, 2011",2011-03-22,NA,NA
"Fortified",69,"XONE",67,"Feb 3, 2016",2016-02-03,NA,NA
"Fortix",58,"PSP",68,"Nov 24, 2009",2009-11-24,NA,NA
"Fortix 2",74,"PC",69,"May 6, 2011",2011-05-06,NA,NA
"Fortnite",83,"Switch",64,"Jun 12, 2018",2018-06-12,NA,NA
"Fortnite",81,"PC",33,"Jul 25, 2017",2017-07-25,NA,NA
"Fortnite",78,"PS4",42,"Jul 21, 2017",2017-07-21,NA,NA
"Fortress",64,"GBA",NA,"Aug 13, 2001",2001-08-13,"Action","Majesco Entertainment"
"Fortune Street",68,"WII",73,"Dec 5, 2011",2011-12-05,"Misc","Nintendo"
"Forza Horizon",85,"X360",85,"Oct 23, 2012",2012-10-23,"Racing","Microsoft Game Studios"
"Forza Horizon 2",86,"XONE",83,"Sep 30, 2014",2014-09-30,"Racing","Microsoft Game Studios"
"Forza Horizon 2",86,"XONE",83,"Sep 30, 2014",2014-09-30,"Racing","Microsoft Game Studios"
"Forza Horizon 2 Presents Fast & Furious",61,"XONE",80,"Mar 27, 2015",2015-03-27,NA,NA
"Forza Horizon 2: Storm Island",82,"XONE",74,"Dec 16, 2014",2014-12-16,NA,NA
"Forza Horizon 3",86,"PC",68,"Sep 27, 2016",2016-09-27,"Racing","Microsoft Game Studios"
"Forza Horizon 3",91,"XONE",80,"Sep 23, 2016",2016-09-23,"Racing","Microsoft Game Studios"
"Forza Horizon 3: Blizzard Mountain",87,"XONE",77,"Dec 13, 2016",2016-12-13,NA,NA
"Forza Horizon 3: Hot Wheels",87,"XONE",74,"May 9, 2017",2017-05-09,NA,NA
"Forza Horizon 4",92,"XONE",77,"Sep 28, 2018",2018-09-28,NA,NA
"Forza Horizon 4",88,"PC",76,"Sep 28, 2018",2018-09-28,NA,NA
"Forza Horizon: Rally Expansion Pack",76,"X360",61,"Dec 18, 2012",2012-12-18,NA,NA
"Forza Motorsport",92,"XBOX",76,"May 3, 2005",2005-05-03,"Racing","Microsoft Game Studios"
"Forza Motorsport 2",90,"X360",83,"May 29, 2007",2007-05-29,"Racing","Microsoft Game Studios"
"Forza Motorsport 3",92,"X360",81,"Oct 27, 2009",2009-10-27,"Racing","Microsoft Game Studios"
"Forza Motorsport 4",91,"X360",82,"Oct 11, 2011",2011-10-11,"Racing","Microsoft Game Studios"
"Forza Motorsport 5",79,"XONE",60,"Nov 22, 2013",2013-11-22,"Racing","Microsoft Game Studios"
"Forza Motorsport 6",87,"XONE",77,"Sep 15, 2015",2015-09-15,"Racing","Microsoft Game Studios"
"Forza Motorsport 7",86,"XONE",59,"Sep 29, 2017",2017-09-29,NA,NA
"Forza Motorsport 7",82,"PC",41,"Oct 3, 2017",2017-10-03,NA,NA
"Fossil Fighters",70,"DS",82,"Aug 10, 2009",2009-08-10,"Role-Playing","Nintendo"
"Fossil Fighters: Champions",68,"DS",76,"Nov 14, 2011",2011-11-14,"Role-Playing","Nintendo"
"Fossil Fighters: Frontier",57,"3DS",50,"Mar 20, 2015",2015-03-20,"Role-Playing","Nintendo"
"Fossil League: Dino Tournament Championship",65,"DS",NA,"Jan 22, 2007",2007-01-22,NA,NA
"Foul Play",69,"PC",59,"Sep 18, 2013",2013-09-18,NA,NA
"Foul Play",66,"PS4",30,"Feb 23, 2016",2016-02-23,NA,NA
"Foul Play",69,"X360",60,"Sep 18, 2013",2013-09-18,NA,NA
"FOX n FORESTS",71,"XONE",84,"May 30, 2018",2018-05-30,NA,NA
"FOX n FORESTS",65,"PS4",68,"May 17, 2018",2018-05-17,NA,NA
"FOX n FORESTS",69,"PC",75,"May 17, 2018",2018-05-17,NA,NA
"FOX n FORESTS",66,"Switch",74,"May 17, 2018",2018-05-17,NA,NA
"FRACT OSC",75,"PC",61,"Apr 22, 2014",2014-04-22,NA,NA
"Fracture",63,"X360",62,"Oct 7, 2008",2008-10-07,"Shooter","LucasArts"
"Fracture",63,"X360",62,"Oct 7, 2008",2008-10-07,"Shooter","LucasArts"
"Fracture",62,"PS3",59,"Oct 7, 2008",2008-10-07,"Shooter","LucasArts"
"Fracture",62,"PS3",59,"Oct 7, 2008",2008-10-07,"Shooter","LucasArts"
"Fractured Soul",70,"3DS",73,"Sep 13, 2012",2012-09-13,NA,NA
"Fractured Space",79,"PC",76,"Sep 22, 2016",2016-09-22,NA,NA
"Fragile Dreams: Farewell Ruins of the Moon",67,"WII",83,"Mar 16, 2010",2010-03-16,"Role-Playing","Rising Star Games"
"Fragments of Him",69,"PC",59,"May 3, 2016",2016-05-03,NA,NA
"Fragments of Him",71,"XONE",73,"Jun 1, 2016",2016-06-01,NA,NA
"Fragments of Him",65,"PS4",NA,"Sep 26, 2017",2017-09-26,NA,NA
"FRAMED Collection",79,"Switch",80,"May 17, 2018",2018-05-17,NA,NA
"Franchise Hockey Manager 3",64,"PC",NA,"Oct 31, 2016",2016-10-31,NA,NA
"Frank Herbert's Dune",48,"PC",36,"Dec 14, 2001",2001-12-14,NA,NA
"Frantics",68,"PS4",76,"Mar 6, 2018",2018-03-06,NA,NA
"Frantix: A Puzzle Adventure",59,"PSP",70,"Sep 19, 2005",2005-09-19,NA,NA
"Fray",27,"PC",24,"Feb 8, 2012",2012-02-08,NA,NA
"Freaky Flyers",66,"PS2",NA,"Aug 5, 2003",2003-08-05,"Racing","Midway Games"
"Freaky Flyers",66,"PS2",NA,"Aug 5, 2003",2003-08-05,"Racing","Midway Games"
"Freaky Flyers",66,"PS2",NA,"Aug 5, 2003",2003-08-05,"Racing","Unknown"
"Freaky Flyers",64,"XBOX",NA,"Aug 5, 2003",2003-08-05,"Racing","Midway Games"
"Freaky Flyers",64,"XBOX",NA,"Aug 5, 2003",2003-08-05,"Racing","Midway Games"
"Freaky Flyers",64,"XBOX",NA,"Aug 5, 2003",2003-08-05,"Racing","Unknown"
"Freaky Flyers",69,"GC",65,"Aug 8, 2003",2003-08-08,"Racing","Midway Games"
"Freaky Flyers",69,"GC",65,"Aug 8, 2003",2003-08-08,"Racing","Midway Games"
"Freaky Flyers",69,"GC",65,"Aug 8, 2003",2003-08-08,"Racing","Unknown"
"Freakyforms Deluxe: Your Creations, Alive!",63,"3DS",73,"Nov 5, 2012",2012-11-05,NA,NA
"Freakyforms: Your Creations, Alive!",68,"3DS",77,"Nov 10, 2011",2011-11-10,NA,NA
"Free Realms",79,"PC",64,"Apr 29, 2009",2009-04-29,NA,NA
"Freedom Fighters",81,"PS2",83,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",81,"PS2",83,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",81,"PS2",83,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",83,"GC",73,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",83,"GC",73,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",83,"GC",73,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",80,"PC",80,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",80,"PC",80,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",80,"PC",80,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",82,"XBOX",81,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",82,"XBOX",81,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Fighters",82,"XBOX",81,"Oct 1, 2003",2003-10-01,"Shooter","Electronic Arts"
"Freedom Force",90,"PC",77,"Mar 24, 2002",2002-03-24,NA,NA
"Freedom Force vs The 3rd Reich",86,"PC",76,"Mar 8, 2005",2005-03-08,NA,NA
"Freedom Planet",84,"WIIU",85,"Aug 20, 2015",2015-08-20,NA,NA
"Freedom Planet",83,"PC",83,"Jul 21, 2014",2014-07-21,NA,NA
"Freedom Planet",82,"Switch",79,"Aug 30, 2018",2018-08-30,NA,NA
"Freedom Wars",73,"VITA",83,"Oct 28, 2014",2014-10-28,"Role-Playing","Sony Computer Entertainment"
"Freedom Wings",46,"DS",77,"Aug 21, 2006",2006-08-21,"Simulation","Natsume"
"Freedom: First Resistance",40,"PC",NA,"Dec 14, 2000",2000-12-14,NA,NA
"Freekstyle",81,"PS2",72,"Jun 17, 2002",2002-06-17,"Racing","Electronic Arts"
"Freekstyle",81,"PS2",72,"Jun 17, 2002",2002-06-17,"Racing","Zoo Digital Publishing"
"Freekstyle",81,"PS2",72,"Jun 17, 2002",2002-06-17,"Racing","Electronic Arts"
"Freekstyle",78,"GC",85,"Sep 5, 2002",2002-09-05,"Racing","Electronic Arts"
"Freekstyle",78,"GC",85,"Sep 5, 2002",2002-09-05,"Racing","Zoo Digital Publishing"
"Freekstyle",78,"GC",85,"Sep 5, 2002",2002-09-05,"Racing","Electronic Arts"
"Freekstyle",65,"GBA",NA,"Aug 30, 2003",2003-08-30,"Racing","Electronic Arts"
"Freekstyle",65,"GBA",NA,"Aug 30, 2003",2003-08-30,"Racing","Zoo Digital Publishing"
"Freekstyle",65,"GBA",NA,"Aug 30, 2003",2003-08-30,"Racing","Electronic Arts"
"Freelancer",85,"PC",89,"Mar 3, 2003",2003-03-03,"Simulation","Microsoft Game Studios"
"Freestyle Metal X",67,"PS2",83,"Jun 27, 2003",2003-06-27,"Racing","Midway Games"
"Freestyle Metal X",67,"PS2",83,"Jun 27, 2003",2003-06-27,"Racing","Midway Games"
"Freestyle Metal X",67,"PS2",83,"Jun 27, 2003",2003-06-27,"Racing","Midway Games"
"Freestyle MetalX",67,"XBOX",80,"Sep 14, 2003",2003-09-14,NA,NA
"Freestyle Motocross: McGrath Vs. Pastrana",48,"PS",NA,"Nov 5, 2000",2000-11-05,NA,NA
"FreeStyle Street Basketball",69,"PC",74,"May 15, 2007",2007-05-15,NA,NA
"Freestyle Street Soccer",48,"GC",80,"Mar 25, 2004",2004-03-25,NA,NA
"Freestyle Street Soccer",40,"XBOX",NA,"Mar 25, 2004",2004-03-25,NA,NA
"Frequency",83,"PS2",86,"Nov 19, 2001",2001-11-19,"Misc","Sony Computer Entertainment"
"Fret Nice",54,"X360",NA,"Feb 24, 2010",2010-02-24,NA,NA
"Fret Nice",67,"PS3",50,"Feb 4, 2010",2010-02-04,NA,NA
"Friday the 13th: The Game",53,"XONE",53,"May 26, 2017",2017-05-26,NA,NA
"Friday the 13th: The Game",61,"PC",58,"May 26, 2017",2017-05-26,NA,NA
"Friday the 13th: The Game",61,"PS4",62,"May 26, 2017",2017-05-26,NA,NA
"Fritz 8 Deluxe",80,"PC",67,"Dec 1, 2004",2004-12-01,NA,NA
"Fritz 9: Play Chess",73,"PC",56,"Dec 15, 2005",2005-12-15,NA,NA
"Frobisher Says!",74,"VITA",73,"Oct 23, 2012",2012-10-23,NA,NA
"Frogger",61,"X360",53,"Jul 12, 2006",2006-07-12,"Action","Hasbro Interactive"
"Frogger",61,"X360",53,"Jul 12, 2006",2006-07-12,"Action","Parker Bros."
"Frogger 2",37,"X360",63,"Jun 11, 2008",2008-06-11,NA,NA
"Frogger 2: Swampy's Revenge",72,"PC",77,"Oct 1, 2000",2000-10-01,"Action","Hasbro Interactive"
"Frogger 3D",54,"3DS",62,"Sep 20, 2011",2011-09-20,"Action","Konami Digital Entertainment"
"Frogger Advance: The Great Quest",55,"GBA",78,"May 26, 2002",2002-05-26,"Action","Konami Digital Entertainment"
"Frogger Helmet Chaos",66,"PSP",67,"Sep 29, 2005",2005-09-29,NA,NA
"Frogger: Ancient Shadow",47,"XBOX",NA,"Sep 28, 2005",2005-09-28,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",47,"XBOX",NA,"Sep 28, 2005",2005-09-28,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",47,"XBOX",NA,"Sep 28, 2005",2005-09-28,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"GC",77,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"GC",77,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"GC",77,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"PS2",40,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"PS2",40,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Ancient Shadow",54,"PS2",40,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Helmet Chaos",69,"DS",68,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger: Helmet Chaos",69,"DS",68,"Sep 27, 2005",2005-09-27,"Platform","Konami Digital Entertainment"
"Frogger's Adventures: The Rescue",59,"PS2",85,"Oct 29, 2003",2003-10-29,"Platform","Konami Digital Entertainment"
"Frogger's Adventures: The Rescue",59,"PS2",85,"Oct 29, 2003",2003-10-29,"Platform","Konami Digital Entertainment"
"From Dust",76,"PC",49,"Aug 17, 2011",2011-08-17,NA,NA
"From Dust",81,"PS3",70,"Sep 13, 2011",2011-09-13,NA,NA
"From Dust",80,"X360",76,"Jul 27, 2011",2011-07-27,NA,NA
"From Russia With Love",61,"PSP",69,"Apr 3, 2006",2006-04-03,"Action","Electronic Arts"
"From Russia With Love",61,"PSP",69,"Apr 3, 2006",2006-04-03,"Action","Electronic Arts"
"From Russia With Love",61,"PSP",69,"Apr 3, 2006",2006-04-03,"Action","Electronic Arts"
"From Russia With Love",61,"PSP",69,"Apr 3, 2006",2006-04-03,"Action","Electronic Arts"
"From Russia With Love",71,"XBOX",79,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",71,"XBOX",79,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",71,"XBOX",79,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",71,"XBOX",79,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",69,"PS2",77,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",69,"PS2",77,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",69,"PS2",77,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",69,"PS2",77,"Nov 1, 2005",2005-11-01,"Action","Electronic Arts"
"From Russia With Love",70,"GC",85,"Nov 15, 2005",2005-11-15,"Action","Electronic Arts"
"From Russia With Love",70,"GC",85,"Nov 15, 2005",2005-11-15,"Action","Electronic Arts"
"From Russia With Love",70,"GC",85,"Nov 15, 2005",2005-11-15,"Action","Electronic Arts"
"From Russia With Love",70,"GC",85,"Nov 15, 2005",2005-11-15,"Action","Electronic Arts"
"From the Abyss",59,"DS",80,"Aug 26, 2008",2008-08-26,NA,NA
"Front Mission",72,"DS",79,"Oct 23, 2007",2007-10-23,"Strategy","SquareSoft"
"Front Mission",72,"DS",79,"Oct 23, 2007",2007-10-23,"Strategy","Square Enix"
"Front Mission 4",75,"PS2",87,"Jun 15, 2004",2004-06-15,"Strategy","Square Enix"
"Front Mission Evolved",63,"PC",52,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",63,"PC",52,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",63,"PC",52,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"PS3",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"PS3",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"PS3",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"X360",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"X360",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Front Mission Evolved",58,"X360",61,"Sep 28, 2010",2010-09-28,"Shooter","Square Enix"
"Frontline: Fields of Thunder",57,"PC",74,"Apr 9, 2007",2007-04-09,NA,NA
"Frontlines: Fuel of War",73,"PC",69,"Feb 25, 2008",2008-02-25,"Shooter","THQ"
"Frontlines: Fuel of War",73,"PC",69,"Feb 25, 2008",2008-02-25,"Shooter","THQ"
"Frontlines: Fuel of War",75,"X360",77,"Feb 25, 2008",2008-02-25,"Shooter","THQ"
"Frontlines: Fuel of War",75,"X360",77,"Feb 25, 2008",2008-02-25,"Shooter","THQ"
"Frostpunk",84,"PC",85,"Apr 24, 2018",2018-04-24,NA,NA
"Frozen Cortex",79,"PC",65,"Feb 19, 2015",2015-02-19,NA,NA
"Frozen Synapse",85,"PC",76,"May 26, 2011",2011-05-26,NA,NA
"Frozen Synapse 2",77,"PC",73,"Sep 13, 2018",2018-09-13,NA,NA
"Frozen Synapse Prime",84,"VITA",72,"Sep 23, 2014",2014-09-23,NA,NA
"FRU",84,"XONE",68,"Jul 13, 2016",2016-07-13,NA,NA
"Fruit Ninja Kinect",71,"X360",64,"Aug 10, 2011",2011-08-10,NA,NA
"Fruit Ninja Kinect 2",69,"XONE",78,"Mar 18, 2015",2015-03-18,NA,NA
"FTL: Faster Than Light",84,"PC",84,"Sep 14, 2012",2012-09-14,NA,NA
"Fuel",67,"PC",68,"Jun 23, 2009",2009-06-23,"Racing","Codemasters"
